"quizquestion116option3","1"
"quizquestion116option4","1"
"quizquestion117option1","1"
"quizquestion117option2","1"
"quizquestion117option3","1"
"quizquestion117option4","1"
"governor permission","1"
"quizquestion118option1","1"
"full-forward deposit","1"
"quizquestion118option2","1"
"friendly deposit","1"
"quizquestion118option3","1"
"flexible deposit","1"
"quizquestion118option4","1"
"quizquestion119option1","1"
"quizquestion119option2","1"
"high risk","1"
"quizquestion119option3","1"
"quizquestion119option4","1"
"quizquestion120option1","1"
"quizquestion120option2","1"
"quizquestion120option3","1"
"quizquestion120option4","1"
"quizquestion121option1","1"
"quizquestion121option2","1"
"dividend","1"
"quizquestion121option3","1"
"quizquestion121option4","1"
"wages","1"
"quizquestion122option1","1"
"quizquestion122option2","1"
"quizquestion122option3","1"
"quizquestion122option4","1"
"quizquestion123option1","1"
"quizquestion123option2","1"
"quizquestion123option3","1"
"quizquestion123option4","1"
"quizquestion124option1","1"
"quizquestion124option2","1"
"quizquestion124option3","1"
"donate","1"
"quizquestion124option4","1"
"issue loans","1"
"quizquestion125option1","1"
"quizquestion125option2","1"
"aadhar card","1"
"quizquestion125option3","1"
"passport","1"
"quizquestion125option4","1"
"quizquestion126option1","1"
"cheques","1"
"quizquestion126option2","1"
"cash withdrawals","1"
"quizquestion126option3","1"
"atm withdrawals","1"
"quizquestion126option4","1"
"quizquestion127option1","1"
"quizquestion127option2","1"
"quizquestion127option3","1"
"profits","1"
"quizquestion127option4","1"
"quizquestion128option1","1"
"quizquestion128option2","1"
"policy account number","1"
"quizquestion128option3","1"
"payer account number","1"
"quizquestion128option4","1"
"quizquestion129option1","1"
"commercial purposes","1"
"quizquestion129option2","1"
"such accounts","1"
"quizquestion129option3","1"
"quizquestion129option4","1"
"quizquestion130option1","1"
"quizquestion130option2","1"
"quizquestion130option3","1"
"quizquestion130option4","1"
"quizquestion131option1","1"
"deposit slip","1"
"quizquestion131option2","1"
"signature card","1"
"quizquestion131option3","1"
"atm card","1"
"quizquestion131option4","1"
"rent receipt","1"
"quizquestion132option1","1"
"partner","2"
"quizquestion132option2","1"
"quizquestion132option3","1"
"quizquestion132option4","1"
"quizquestion133option1","1"
"quizquestion133option2","1"
"debit card","2"
"quizquestion133option3","1"
"prepaid card","2"
"quizquestion133option4","1"
"quizquestion134option1","1"
"quizquestion134option2","1"
"quizquestion134option3","1"
"quizquestion134option4","1"
"quizquestion135option1","1"
"know your counter","1"
"quizquestion135option2","1"
"keep your customer","1"
"quizquestion135option3","1"
"keep your counter","1"
"quizquestion135option4","1"
"know your customer","1"
"quizquestion136option1","1"
"quizquestion136option2","1"
"quizquestion136option3","1"
"quizquestion136option4","1"
"quizquestion137option1","1"
"quizquestion137option2","1"
"quizquestion137option3","1"
"quizquestion137option4","1"
"quizquestion138option1","1"
"quizquestion138option2","1"
"time period","1"
"quizquestion138option3","1"
"quizquestion138option4","1"
"quizquestion139option1","1"
"home loan","1"
"quizquestion139option2","1"
"quizquestion139option3","1"
"personal loan","2"
"quizquestion139option4","1"
"quizquestion140option1","1"
"salary account","1"
"quizquestion140option2","1"
"quizquestion140option3","1"
"quizquestion140option4","1"
"quizquestion141option1","1"
"particular time period","2"
"quizquestion141option2","1"
"quizquestion141option3","1"
"quizquestion141option4","1"
"quizquestion142option1","1"
"quizquestion142option2","1"
"monthly installments","2"
"quizquestion142option3","1"
"quizquestion142option4","1"
"quizquestion143option1","1"
"personal purpose","1"
"quizquestion143option2","1"
"buyer","1"
"bank 's loan","1"
"quizquestion143option3","1"
"quizquestion143option4","1"
"quizquestion144option1","1"
"reserve bank","2"
"quizquestion144option2","1"
"governement","1"
"quizquestion144option3","1"
"home minister od","1"
"quizquestion144option4","1"
"world bank","1"
"quizquestion145option1","1"
"bank 's customers","2"
"quizquestion145option2","1"
"quizquestion145option3","1"
"quizquestion145option4","1"
"quizquestion146option1","1"
"big risk","1"
"quizquestion146option2","1"
"quizquestion146option3","1"
"quizquestion146option4","1"
"quizquestion147option1","1"
"quizquestion147option2","1"
"collateral","1"
"borrower 's","1"
"quizquestion147option3","1"
"collateral value","1"
"loan value","1"
"quizquestion147option4","1"
"quizquestion148option1","1"
"quizquestion148option2","1"
"rich","1"
"quizquestion148option3","1"
"quizquestion148option4","1"
"quizquestion149option1","1"
"inflation-increase","2"
"general level","2"
"quizquestion149option2","1"
"quizquestion149option3","1"
"political conspiracy","1"
"quizquestion149option4","1"
"quizquestion150option1","1"
"your guarantee","2"
"quizquestion150option2","1"
"quizquestion150option3","1"
"guarantee","1"
"n't need","1"
"quizquestion150option4","1"
"quizquestion151option1","1"
"disconnect","1"
"personal account/","1"
"quizquestion151option2","1"
"amitabh bachchan","1"
"quizquestion151option3","1"
"quizquestion151option4","1"
"account information","1"
"quizquestion152option1","1"
"citi","1"
"quizquestion152option2","1"
"america","1"
"quizquestion152option3","1"
"quizquestion152option4","1"
"axis","1"
"quizquestion153option1","1"
"bank 's customer care","1"
"quizquestion153option2","1"
"quizquestion153option3","1"
"forget","1"
"quizquestion153option4","1"
"quizquestion154option1","1"
"time password","1"
"quizquestion154option2","1"
"netbanking","1"
"quizquestion154option3","1"
"debit card password","1"
"quizquestion154option4","1"
"all","1"
"quizquestion155option1","1"
"identity proof documents","1"
"quizquestion155option2","1"
"quizquestion155option3","1"
"quizquestion155option4","1"
"important factor","1"
"quiztemplatetype","1"
"quizquestionheading","1"
"quizhelppagename","1"
"end******************************************************************/","1"
"correct answer","1"
"question. < br >","2"
"wrong answer","1"
"₹ {","2"
"good decision","2"
"convert reputation points","1"
"no of points to convert","1"
"well","2"
"₹ { { debtamount } }","1"
"₹ { { transferamount } }","1"
"extra cash","1"
"withdrew ₹ { { withdrawamount } }","1"
"quiz result","1"
"start quiz","1"
"and/or reputation points","1"
"correct answer. < br >","1"
"the game begins","1"
"{ { playername } }","1"
"gupta ji","1"
"usual profit","1"
"{ { advantagecard } }","1"
"bank-balance","1"
"biscuit","1"
"coriander","1"
"phenyl","1"
"broom","1"
"tea","1"
"bread","1"
"pepper","1"
"besan flour","1"
"almonds","3"
"organic cashews","1"
"butter","2"
"mustard","1"
"chilli powder","1"
"sabudana","1"
"nuttycocoa","2"
"noddles","1"
"jam","2"
"sales76discounttext","1"
"sales77discounttext","1"
"sales78discounttext","1"
"sales79discounttext","1"
"sales81discounttext","1"
"sales82discounttext","1"
"sales83discounttext","1"
"2kg purchase","1"
"sales84discounttext","1"
"discount","3"
"sales85discounttext","1"
"sales86discounttext","1"
"100gm butter","1"
"sales87discounttext","1"
"sales89discounttext","1"
"gm cashews","1"
"sales90discounttext","1"
"jars","1"
"sales92discounttext","1"
"cashew","1"
"sales93discounttext","1"
"cashews","1"
"corriander","1"
"sales94discounttext","1"
"sales95discounttext","1"
"sales96discounttext","1"
"sales97discounttext","1"
"sales98discounttext","1"
"dozen egg","1"
"sales99discounttext","1"
"sales100discounttext","1"
"gm pack","1"
"jar","2"
"sales91discounttext","1"
"bread 's","1"
"cash changed","1"
"reputation points changed","1"
"inventory percent changed","1"
"inventory value changed","1"
"kg","2"
"packet","2"
"packets","2"
"pdf/saleshelp.pdf # toolbar=0","1"
"{ { screenwidth } } px\\\","1"
"{ { screenheight } } px\\\","1"
"< img src=\\\","4"
"% \\\","4"
"> < /img >","4"
"luck help","1"
"oneandhalf","1"
"gupta","1"
"ji profit","1"
"playagain","1"
"play again","1"
"add_player","1"
"add/update player","1"
"player_name","1"
"player name","1"
"gender","2"
"age","2"
"add","2"
"male","2"
"female","2"
"enter_player_name","1"
"enter player name","1"
"enter_player_age","1"
"enter player age","1"
"enter_player_gender","1"
"select player gender","1"
"player_added_header","1"
"add player","1"
"player_added_successfully","1"
"player added successfully","1"
"add_player_to_play","1"
"player_updated_successfully","1"
"player updated successfully","1"
"player_deleted_successfully","1"
"player deleted successfully","1"
"no of weeks","1"
